Name,Protopine,Testosterone,Glycycoumarin,Spermine,Guanosine,Hirsutrin,Isorhamnetin,Vitamin A,Licuroside,Myoinositol,Lycopene,Pregnenolone,Octadecanoic acid,Quinic acid,Naringin,Methyl rosmarinate,Malic acid,Loganin,Uracil,Quercetin,Kaempferol 3-glucuronide,Isoferulic acid,Tanshinone II,Acetylursolic acid,Riboflavin,Apigenin,Myricetin,alpha-Tocopherol,Sigmoidin B,Glycyrrhetinic acid,Ellagic acid,Coumarin,Sanguinarine,Ferruginol,Oleic acid,Glisoflavone,Liquiritin,(+)-S-Carvone,(-)-Jasmonic acid,Glycyrol,Tetrahydroalstonine,Isoschaftoside,Chelerythrine,Citric acid,Chrysoeriol,Isobavachalcone,3-O-Caffeoylquinic acid,Berberine,Trigonelline,Rutin,7-Hydroxycoumarin,Isoliquiritigenin,1 3 7-Trihydroxyxanthone,Echinatin,Oestrone,Peucedanin,Folic acid,alpha-Terpinene,Linoleic acid,N6-(delta2-Isopentenyl)adenine,Vindoline,Oleanolic acid,6-Hydroxymellein,Betulinic acid,3' 4' 7-Trihydroxyflavone,Liquiritigenin,Punicalin,Isolicoflavonol,Gallic acid,Sucrose,Caffeic acid,Benzoic acid,Spermidine,(R)-linalool,Tryptamine,Isoliquiritin,Semilicoisoflavone B,Naringenin,p-Coumaric acid,Tanshinone I,Sweroside,3 4-Dihydroxybenzoic acid,delta-Tocopherol,Adenosine,(6S 9R)-Roseoside,beta-D-Glucosamine,Methyl 3 4 5-trihydroxybenzoate,Acetovanillone,6 8-Diprenylgenistein,Myristicin,Glycyrrhizic acid,Fumaric acid,Succinic acid,Miltirone,Gancaonin U,4-Terpineol,Oxalic acid,Thiamine,Dihydrotanshinone I,Labiatenic acid,Fisetin,Scopoletin,Isorhamnetin 3-O-beta-D-glucopyranoside,Serotonin,beta-Carotene,Phaseollidin,Cryptotanshinone,Mitraphylline,Ajmalicine,3' 5'-cyclic AMP,Glycyrrhisoflavone,Cholesterol,alpha-Pinene,Gibberellin A3,Vincristine,9-Ribosyl-trans-zeatin,Vanillic acid,Isoprene,Vincamine,Salicylic acid,Vanillin,Formononetin,beta-Monoolein,Indole-3-acetic acid,trans-Zeatin,2'-Hydroxygenistein,Kaempferol,Coumestrol,L-Phenylalanine,Isoglycyrol,Loganic acid,Palmitic acid
Vanillic acid,0.471428573,0.123076923,0.355263144,0.0625,0.122448981,0.339805812,0.439024389,0.087719299,0.321839094,0.108695649,0.039215688,0.129032254,0.204545453,0.178571433,0.410256416,0.369863003,0.200000003,0.113636367,0.072463766,0.426829278,0.31775701,0.645833313,0.244186044,0.144927531,0.161290318,0.438356161,0.426829278,0.409836054,0.5,0.151515156,0.660714269,0.457627118,0.3125,0.357142866,0.183673471,0.413333327,0.410256416,0.03846154,0.185185179,0.346938789,0.192000002,0.372093022,0.3125,0.178571433,0.493150681,0.365079373,0.360000014,0.314606756,0.428571433,0.339805812,0.449999988,0.377049178,0.383561641,0.466666669,0.3859649,0.314606756,0.1875,0.037037037,0.180000007,0.090909094,0.281818181,0.145161286,0.484375,0.152542368,0.479452044,0.5,0.480519474,0.380952388,0.842105269,0.096774191,0.541666687,0.64864862,0.0625,0.089285716,0.225806445,0.341463417,0.392857134,0.5,0.479166657,0.253012061,0.113636367,0.864864886,0.423728824,0.155963302,0.105882354,0.117647059,0.785714269,0.720930219,0.373333335,0.509803951,0.141176477,0.200000003,0.209302321,0.246753246,0.354838699,0.089285716,0.219512194,0.127118647,0.268817216,0.369863003,0.426829278,0.516666651,0.349514574,0.322580636,0.035714287,0.380281687,0.271739125,0.209090903,0.192000002,0.137096778,0.413333327,0.086206898,0.037037037,0.129870132,0.212328762,0.153225809,1,0.045454547,0.185185179,0.690476179,0.632653058,0.383561641,0.166666672,0.317460328,0.120879121,0.378378391,0.390243888,0.400000006,0.327586204,0.336633652,0.116279073,0.204545453
Isoprene,0.056338027,0.184210524,0.102941178,0.210526317,0.037878789,0.057692308,0.071428575,0.360000014,0.074074075,0.210526317,0.5625,0.200000003,0.190476194,0.117647059,0.051282052,0.074626863,0.142857149,0.111111112,0.095238097,0.072289154,0.056074765,0.08510638,0.067567565,0.159090906,0.045045044,0.084507041,0.072289154,0.074074075,0.100000001,0.170731708,0.031746034,0.094339624,0.018181818,0.090909094,0.25,0.098591551,0.051282052,0.368421048,0.200000003,0.083333336,0.061403509,0.071428575,0.018181818,0.117647059,0.079999998,0.137254909,0.072463766,0.034883723,0.039999999,0.057692308,0.09259259,0.119999997,0.106060609,0.111111112,0.08510638,0.072289154,0.042016808,0.400000006,0.239999995,0.096774191,0.056074765,0.194444448,0.063492067,0.212121218,0.081081077,0.0625,0.048780486,0.086419754,0.050000001,0.111111112,0.095238097,0.064516127,0.210526317,0.269230783,0.06666667,0.078947365,0.085365854,0.0625,0.102564104,0.070422538,0.111111112,0.051282052,0.07692308,0.04255319,0.118644066,0.090909094,0.044444446,0.069767445,0.102941178,0.139534891,0.112903222,0.181818187,0.200000003,0.114754096,0.142857149,0.269230783,0.100000001,0.03960396,0.084337346,0.074626863,0.072289154,0.086206898,0.057142857,0.05882353,0.428571433,0.111111112,0.085365854,0.071428575,0.061403509,0.036697246,0.098591551,0.25,0.333333343,0.134615391,0.049295776,0.055045873,0.045454547,1,0.039370079,0.048780486,0.083333336,0.106060609,0.166666672,0.057692308,0.088235296,0.104477614,0.075000003,0.03409091,0.113636367,0.049019609,0.114754096,0.190476194
Vincamine,0.3125,0.152173907,0.243421048,0.104838707,0.394444436,0.251396656,0.221556887,0.096296296,0.272151887,0.104838707,0.053030305,0.14705883,0.130081296,0.196850389,0.281045765,0.309859157,0.17741935,0.210526317,0.118881121,0.215568855,0.275280893,0.178571433,0.206249997,0.204379559,0.270718247,0.216560513,0.215568855,0.274074078,0.264900655,0.173913047,0.209459454,0.202797204,0.240875915,0.218045115,0.133858263,0.215189874,0.281045765,0.060606062,0.15384616,0.245714292,0.666666687,0.259259254,0.240875915,0.196850389,0.226415098,0.186206892,0.305555552,0.400000006,0.286821693,0.251396656,0.201388896,0.188811183,0.214285716,0.19178082,0.231343284,0.237804875,0.352272719,0.067669176,0.1328125,0.151898727,0.418749988,0.162962958,0.265734255,0.157894731,0.22012578,0.272727281,0.273885339,0.209580839,0.164179102,0.149253726,0.159420297,0.157480314,0.104838707,0.105263159,0.317073166,0.256410271,0.245398775,0.272727281,0.154411763,0.202531651,0.210526317,0.165413529,0.259259254,0.358974367,0.200000003,0.227272734,0.192592591,0.185185179,0.211538464,0.164285719,0.228187919,0.085271321,0.121951222,0.22147651,0.188811183,0.105263159,0.096774191,0.303571433,0.259259254,0.309859157,0.215568855,0.212328762,0.25698325,0.322834641,0.074626863,0.243243247,0.245398775,0.386075944,0.666666687,0.34319526,0.215189874,0.111940302,0.075757578,0.218309864,0.556213021,0.347058833,0.185185179,0.039370079,1,0.171641797,0.211678833,0.214285716,0.209302321,0.351999998,0.16770187,0.212903231,0.212121218,0.213017747,0.32520324,0.292397648,0.197368428,0.130081296
Salicylic acid,0.388888896,0.129032254,0.369863003,0.06666667,0.117241383,0.310679615,0.385542154,0.09259259,0.333333343,0.116279073,0.041666668,0.135593221,0.219512194,0.166666672,0.426666677,0.328767121,0.1875,0.117647059,0.092307694,0.390243888,0.314285725,0.433962256,0.223529413,0.151515156,0.146341458,0.45714286,0.390243888,0.406779647,0.45714286,0.158730164,0.551724136,0.456140339,0.208955228,0.431372553,0.195652172,0.373333335,0.426666677,0.040816326,0.196078435,0.329896897,0.196721315,0.402439028,0.208955228,0.166666672,0.432432443,0.482142866,0.319999993,0.225806445,0.452830195,0.310679615,0.448275864,0.5,0.400000006,0.465517253,0.381818175,0.295454532,0.182539687,0.039215688,0.191489369,0.08139535,0.232142851,0.152542368,0.586206913,0.160714284,0.438356161,0.524590135,0.423076928,0.395061731,0.763157904,0.101694912,0.479166657,0.70588237,0.06666667,0.094339624,0.258620679,0.354430377,0.34117648,0.524590135,0.51111114,0.246913582,0.117647059,0.783783793,0.421052635,0.138888896,0.109756097,0.123076923,0.674418628,0.479166657,0.388888896,0.321428567,0.132530123,0.214285716,0.224999994,0.256756753,0.372881353,0.094339624,0.236842111,0.111111112,0.277777791,0.328767121,0.390243888,0.419354826,0.307692319,0.362068951,0.03773585,0.417910457,0.266666681,0.203703701,0.196721315,0.121951222,0.373333335,0.090909094,0.039215688,0.135135129,0.200000003,0.138211384,0.690476179,0.048780486,0.171641797,1,0.42592594,0.400000006,0.175438598,0.355932206,0.112359554,0.394366205,0.405063301,0.380952388,0.345454544,0.333333343,0.120481931,0.219512194
Vanillin,0.626865685,0.179104477,0.434210539,0.096153848,0.132450327,0.371428579,0.458823532,0.114754096,0.423529416,0.117647059,0.09259259,0.1875,0.180000007,0.161290318,0.468354434,0.452054799,0.178571433,0.130434781,0.081081077,0.447058827,0.348623842,0.545454562,0.395061731,0.16438356,0.181102365,0.460526317,0.447058827,0.483870953,0.563380301,0.171428576,0.455882341,0.41538462,0.304347813,0.438596487,0.185185179,0.555555582,0.468354434,0.090909094,0.206896558,0.339805812,0.230158731,0.409090906,0.304347813,0.161290318,0.513157904,0.508196712,0.367088616,0.336956531,0.283582091,0.371428579,0.409090906,0.525423706,0.528571427,0.593220353,0.517857134,0.336956531,0.187969923,0.087719299,0.181818187,0.120879121,0.3125,0.149253726,0.463768125,0.138461545,0.5,0.569230795,0.395348847,0.402298838,0.519999981,0.121212125,0.454545468,0.367346942,0.096153848,0.116666667,0.261538476,0.449999988,0.518518507,0.569230795,0.400000006,0.410256416,0.130434781,0.53061223,0.5,0.178571433,0.162790701,0.138888896,0.5,0.860465109,0.513888896,0.596153855,0.170454547,0.15384616,0.183673471,0.416666657,0.428571433,0.116666667,0.142857149,0.13934426,0.362637371,0.452054799,0.447058827,0.469696969,0.380952388,0.353846163,0.084745765,0.386666656,0.366666675,0.263636351,0.230158731,0.157480314,0.555555582,0.112903222,0.087719299,0.148148149,0.244897962,0.173228353,0.632653058,0.083333336,0.211678833,0.42592594,1,0.528571427,0.1875,0.328358203,0.136842102,0.521126747,0.411764711,0.302083343,0.383333325,0.330188692,0.13333334,0.180000007
Formononetin,0.460674167,0.234567896,0.625,0.06849315,0.163636357,0.556603789,0.686046541,0.155844152,0.543478251,0.083333336,0.142857149,0.227848098,0.142857149,0.134146348,0.473118275,0.411111116,0.129870132,0.25,0.109890111,0.694117665,0.555555582,0.413333327,0.300970882,0.247058824,0.179310352,0.75999999,0.694117665,0.448717952,0.571428597,0.256097555,0.395348847,0.486842096,0.206521735,0.391891897,0.197183102,0.927536249,0.473118275,0.140845075,0.229729727,0.407079637,0.323308259,0.647727251,0.206521735,0.134146348,0.721518993,0.686567187,0.357894748,0.241379306,0.229885057,0.556603789,0.5,0.681818187,1,0.716417909,0.394736856,0.398058265,0.185430467,0.1369863,0.194444448,0.118181817,0.3125,0.209876537,0.452380955,0.202531651,0.730769217,0.556962013,0.355769217,0.722891569,0.347222209,0.104651161,0.364864856,0.275362313,0.06849315,0.142857149,0.211764708,0.574712634,0.800000012,0.556962013,0.380281687,0.310000002,0.25,0.333333343,0.460526317,0.167938933,0.222222224,0.119565219,0.378378391,0.485294104,0.969696999,0.424657524,0.239999995,0.140845075,0.144927531,0.481927723,0.423076928,0.157894731,0.100000001,0.118881121,0.526315808,0.411111116,0.694117665,0.474999994,0.551401854,0.282352954,0.13333334,0.470588237,0.515789449,0.344537824,0.323308259,0.166666672,0.927536249,0.15384616,0.1369863,0.225806445,0.283018857,0.180555552,0.383561641,0.106060609,0.214285716,0.400000006,0.528571427,1,0.227848098,0.279069781,0.131578952,0.984615386,0.719512224,0.315315306,0.300000012,0.361344546,0.255102038,0.142857149
beta-Monoolein,0.164705887,0.379999995,0.285714298,0.093023255,0.150000006,0.252336442,0.1875,0.288888901,0.290697664,0.342857152,0.256410271,0.404255331,0.484848499,0.441860467,0.30864197,0.432835817,0.473684222,0.46875,0.147540987,0.189473689,0.280373842,0.209677413,0.157303378,0.666666687,0.138211384,0.216867477,0.189473689,0.24242425,0.294871807,0.439999998,0.171052635,0.261538476,0.052631579,0.142857149,0.636363626,0.228915662,0.30864197,0.25,0.538461566,0.219047621,0.23931624,0.295454532,0.052631579,0.441860467,0.206896558,0.188405797,0.441176474,0.066037737,0.134328365,0.252336442,0.25757575,0.194029853,0.227848098,0.200000003,0.209677413,0.202127665,0.138461545,0.238095239,0.617647052,0.069767445,0.317307681,0.48888889,0.300000012,0.454545468,0.209302321,0.277777791,0.309523821,0.191489369,0.157894731,0.422222227,0.206896558,0.1875,0.093023255,0.357142866,0.05882353,0.30864197,0.241758242,0.277777791,0.218181819,0.149425283,0.492063493,0.160714284,0.25,0.184466019,0.45161289,0.358490556,0.224137932,0.129032254,0.237499997,0.140625,0.476190478,0.315789461,0.454545468,0.243243247,0.159420297,0.357142866,0.243243247,0.084033616,0.266666681,0.432835817,0.189473689,0.242857143,0.25,0.083333336,0.227272734,0.25333333,0.269662917,0.264705896,0.23931624,0.161016956,0.228915662,0.340909094,0.238095239,0.596153855,0.235714287,0.168067232,0.166666672,0.166666672,0.209302321,0.175438598,0.1875,0.227848098,1,0.196969703,0.101123594,0.224999994,0.195652172,0.173469394,0.280701756,0.224299058,0.460317463,0.484848499
Indole-3-acetic acid,0.31764707,0.154929578,0.333333343,0.090909094,0.137254909,0.235294119,0.257425755,0.109375,0.25252524,0.132075474,0.050847456,0.161764711,0.239999995,0.229508191,0.293478251,0.313253015,0.232142851,0.15053764,0.092105262,0.25999999,0.25,0.275362313,0.247311831,0.173333332,0.1953125,0.280898869,0.25999999,0.301369876,0.280898869,0.197183102,0.259259254,0.283783793,0.309859157,0.328125,0.218181819,0.263736278,0.293478251,0.06779661,0.237288132,0.24778761,0.3859649,0.270000011,0.309859157,0.229508191,0.268817216,0.283783793,0.275862068,0.285714298,0.483333319,0.235294119,0.280000001,0.291666657,0.279069781,0.293333322,0.353846163,0.247524753,0.229007632,0.065573767,0.214285716,0.166666672,0.25,0.194029853,0.333333343,0.203125,0.271739125,0.3125,0.24242425,0.262626261,0.338983059,0.115942031,0.296875,0.372549027,0.090909094,0.111111112,0.699999988,0.252631575,0.247524753,0.3125,0.311475396,0.284090906,0.15053764,0.344827592,0.309859157,0.184210524,0.144444451,0.118421055,0.3125,0.317460328,0.272727281,0.264705896,0.16483517,0.166666672,0.244897962,0.265060246,0.273972601,0.111111112,0.180000007,0.234782606,0.282828271,0.313253015,0.25999999,0.265822798,0.233333334,0.685185194,0.063492067,0.304878056,0.247524753,0.267857134,0.3859649,0.162790701,0.263736278,0.107692309,0.065573767,0.170731708,0.328571439,0.169230774,0.317460328,0.057692308,0.351999998,0.355932206,0.328358203,0.279069781,0.196969703,1,0.193548381,0.275862068,0.268041223,0.230769232,0.433333337,0.252173901,0.15384616,0.239999995
trans-Zeatin,0.180180177,0.147727266,0.180180177,0.144927531,0.253246754,0.1369863,0.131782949,0.184210524,0.143999994,0.112676054,0.125,0.152941182,0.094594598,0.093023255,0.140495867,0.174311921,0.100000001,0.135135129,0.159090906,0.1328125,0.126666665,0.17582418,0.11570248,0.138297871,0.194444448,0.127118647,0.1328125,0.151515156,0.17699115,0.142857149,0.110091746,0.163265303,0.204301074,0.142857149,0.116883114,0.155172408,0.140495867,0.12328767,0.108433738,0.151079133,0.220689654,0.131782949,0.204301074,0.093023255,0.132231399,0.163265303,0.160714284,0.198347107,0.173913047,0.1369863,0.161616161,0.142857149,0.131578952,0.137254909,0.138297871,0.150793657,0.285714298,0.135135129,0.115384616,0.907692313,0.215827331,0.151162788,0.138888896,0.129411772,0.13333334,0.137614682,0.136000007,0.142857149,0.126436785,0.116279073,0.186046511,0.098765433,0.144927531,0.186666667,0.195402294,0.150000006,0.159999996,0.137614682,0.178571433,0.118644066,0.135135129,0.127906978,0.15463917,0.452830195,0.161904767,0.155555561,0.119565219,0.13333334,0.149122804,0.166666672,0.13636364,0.138888896,0.09589041,0.137614682,0.204301074,0.155844152,0.06849315,0.2578125,0.123076923,0.174311921,0.1328125,0.166666672,0.136054426,0.222222224,0.131578952,0.17757009,0.124031007,0.210526317,0.220689654,0.408333331,0.155172408,0.166666672,0.119999997,0.138613865,0.22023809,0.613207519,0.120879121,0.088235296,0.16770187,0.112359554,0.136842102,0.131578952,0.101123594,0.193548381,1,0.130434781,0.126984134,0.105263159,0.166666672,0.131944448,0.137614682,0.094594598
2'-Hydroxygenistein,0.471910119,0.23170732,0.637499988,0.067567565,0.169696972,0.551401854,0.678160906,0.15384616,0.554347813,0.08219178,0.140845075,0.224999994,0.140845075,0.132530123,0.483870953,0.406593412,0.128205135,0.247524753,0.120879121,0.686046541,0.550458729,0.407894731,0.298076928,0.244186044,0.186206892,0.75,0.686046541,0.443037987,0.564705908,0.253012061,0.390804589,0.5,0.217391297,0.386666656,0.194444448,0.914285719,0.483870953,0.138888896,0.226666674,0.403508782,0.320895523,0.640449464,0.217391297,0.132530123,0.712499976,0.676470578,0.354166657,0.25,0.227272734,0.551401854,0.513157904,0.671641767,0.984615386,0.731343269,0.38961038,0.407766998,0.192052975,0.135135129,0.19178082,0.117117114,0.310077518,0.207317069,0.447058827,0.200000003,0.721518993,0.550000012,0.352380961,0.714285731,0.342465758,0.103448279,0.360000014,0.271428585,0.067567565,0.141025648,0.209302321,0.586206913,0.8125,0.550000012,0.375,0.306930691,0.247524753,0.328767121,0.454545468,0.166666672,0.219999999,0.118279569,0.373333335,0.478260875,0.955223858,0.438356161,0.237623766,0.138888896,0.142857149,0.476190478,0.41772151,0.155844152,0.098591551,0.118055552,0.520833313,0.406593412,0.686046541,0.487500012,0.546296299,0.279069781,0.131578952,0.465116292,0.510416687,0.341666669,0.320895523,0.165517241,0.914285719,0.151898727,0.135135129,0.223404258,0.28125,0.179310352,0.378378391,0.104477614,0.212903231,0.394366205,0.521126747,0.984615386,0.224999994,0.275862068,0.130434781,1,0.710843384,0.3125,0.296296299,0.358333319,0.25252524,0.140845075
Kaempferol,0.388349503,0.202127665,0.554347813,0.058139537,0.171428576,0.762376249,0.950617313,0.13333334,0.534653485,0.083333336,0.107142858,0.182795703,0.120481931,0.127659574,0.485148519,0.400000006,0.123595506,0.18965517,0.117647059,0.962499976,0.740384638,0.400000006,0.267241389,0.189999998,0.171974525,0.883116901,0.962499976,0.415730327,0.576086938,0.221052632,0.430107534,0.465116292,0.180952385,0.348837197,0.180722892,0.697674394,0.485148519,0.105882354,0.209302321,0.433333337,0.285714298,0.775280893,0.180952385,0.127659574,0.839506149,0.594936728,0.339622647,0.236220479,0.25,0.762376249,0.476744175,0.61038959,0.719512224,0.641025662,0.337078661,0.377192974,0.185185179,0.103448279,0.178571433,0.10569106,0.302158266,0.16842106,0.467391312,0.148936167,0.850000024,0.563218415,0.387387395,0.974683523,0.358024687,0.10204082,0.357142866,0.294871807,0.058139537,0.134831458,0.208333328,0.5625,0.652631581,0.563218415,0.370370358,0.274336278,0.18965517,0.345679015,0.425287366,0.169014081,0.196428567,0.115384616,0.385542154,0.407407403,0.722891569,0.360465109,0.223214284,0.160493821,0.121951222,0.387755096,0.393258423,0.134831458,0.111111112,0.130718961,0.533980608,0.400000006,0.962499976,0.455555558,0.754901946,0.270833343,0.101123594,0.516483545,0.524271846,0.281481475,0.285714298,0.175324678,0.697674394,0.131868139,0.103448279,0.175925925,0.284023672,0.173076928,0.390243888,0.075000003,0.212121218,0.405063301,0.411764711,0.719512224,0.195652172,0.268041223,0.126984134,0.710843384,1,0.347457618,0.258064508,0.388888896,0.19298245,0.120481931
Coumestrol,0.321428567,0.102803737,0.345454544,0.043478262,0.166666672,0.326086968,0.34710744,0.091836736,0.322314054,0.06666667,0.053763442,0.095238097,0.113636367,0.109999999,0.371681422,0.28318584,0.117021278,0.143999994,0.0625,0.349999994,0.319148928,0.305263162,0.475728154,0.158878505,0.173913047,0.376146793,0.349999994,0.310000002,0.376146793,0.130841121,0.623529434,0.378947377,0.183486238,0.234693885,0.119565219,0.313043475,0.371681422,0.042105265,0.12371134,0.863157868,0.212500006,0.358333319,0.183486238,0.109999999,0.375,0.271844655,0.278260857,0.246153846,0.237623766,0.326086968,0.389473677,0.27722773,0.315315306,0.330000013,0.215686277,0.5,0.208588958,0.041237112,0.118279569,0.084615387,0.273972601,0.115384616,0.443298966,0.107843138,0.378378391,0.396039605,0.543689311,0.341666669,0.369047612,0.107843138,0.265957445,0.292682916,0.043478262,0.059999999,0.163461536,0.324786335,0.317073166,0.396039605,0.260869563,0.536082447,0.143999994,0.357142866,0.303030312,0.163265303,0.130081296,0.120370373,0.428571433,0.307692319,0.309734523,0.244897962,0.145161286,0.112359554,0.114942528,0.215517238,0.303030312,0.070707068,0.104651161,0.12658228,0.293650806,0.28318584,0.349999994,0.387755096,0.323741019,0.22115384,0.06185567,0.32407406,0.265625,0.22758621,0.212500006,0.169811323,0.313043475,0.069306932,0.041237112,0.157894731,0.268571436,0.160493821,0.400000006,0.03409091,0.213017747,0.380952388,0.302083343,0.315315306,0.173469394,0.230769232,0.105263159,0.3125,0.347457618,1,0.196078435,0.836734712,0.137096778,0.113636367
L-Phenylalanine,0.376623362,0.225806445,0.324999988,0.173913047,0.158620685,0.226086959,0.24742268,0.160714284,0.268817216,0.173913047,0.119999997,0.237288132,0.365853667,0.277777791,0.329411775,0.373333335,0.3125,0.174418598,0.149253726,0.25,0.252173901,0.301587313,0.279069781,0.24242425,0.214876026,0.285714298,0.25,0.328358203,0.333333343,0.274193555,0.246753246,0.289855063,0.175675675,0.338983059,0.355555564,0.282352954,0.329411775,0.096153848,0.340000004,0.238532111,0.321739137,0.260416657,0.175675675,0.277777791,0.272727281,0.328358203,0.296296299,0.276595742,0.383333325,0.226086959,0.285714298,0.338461548,0.300000012,0.338235289,0.413793117,0.237113401,0.30252102,0.113207549,0.347826093,0.137931034,0.34579438,0.275862068,0.342465758,0.267857134,0.275862068,0.375,0.244680852,0.252631575,0.351851851,0.145161286,0.327586204,0.422222227,0.173913047,0.163636357,0.362068951,0.284090906,0.263157904,0.375,0.345454544,0.289156616,0.174418598,0.358490556,0.338461548,0.183486238,0.182926834,0.274193555,0.322033912,0.350877196,0.292682916,0.290322572,0.204819277,0.212765962,0.375,0.319999993,0.298507452,0.163636357,0.204545453,0.152542368,0.273684204,0.373333335,0.25,0.270270258,0.224137932,0.370967746,0.109090909,0.278481007,0.276595742,0.34653464,0.321739137,0.161290318,0.282352954,0.157894731,0.113207549,0.216216221,0.276595742,0.167999998,0.327586204,0.113636367,0.32520324,0.345454544,0.383333325,0.300000012,0.280701756,0.433333337,0.166666672,0.296296299,0.258064508,0.196078435,1,0.243243247,0.178571433,0.365853667
Isoglycyrol,0.344262302,0.175438598,0.3898305,0.056603774,0.208556145,0.401408464,0.387596905,0.138888896,0.44262296,0.119999997,0.085714288,0.169642851,0.140000001,0.186915889,0.474137932,0.352941185,0.152380958,0.204545453,0.062992126,0.390625,0.393103451,0.272727281,0.527272701,0.238938048,0.198830411,0.418803424,0.390625,0.469999999,0.482142866,0.201754391,0.524752498,0.348623842,0.178861782,0.317307681,0.155339807,0.357723564,0.474137932,0.095238097,0.179245278,0.855769217,0.296296299,0.443548381,0.178861782,0.186915889,0.416666657,0.32432431,0.34710744,0.262411356,0.226086959,0.401408464,0.357798159,0.330275238,0.361344546,0.354545444,0.284403682,0.508474588,0.238372087,0.093457945,0.15384616,0.113475174,0.364864856,0.189189196,0.5,0.172727272,0.420168072,0.509615362,0.5625,0.3828125,0.310000002,0.162162155,0.238532111,0.244897962,0.056603774,0.150943398,0.191304341,0.413223147,0.390625,0.509615362,0.233644858,0.542056084,0.204545453,0.300000012,0.464646459,0.214285716,0.2109375,0.170940176,0.360000014,0.310679615,0.355371892,0.266055048,0.215384617,0.105769232,0.129999995,0.276422769,0.342592597,0.161904767,0.088235296,0.141176477,0.366412222,0.352941185,0.390625,0.357142866,0.398601413,0.243478253,0.112149529,0.445454538,0.338345855,0.310810804,0.296296299,0.216867477,0.357723564,0.148148149,0.093457945,0.243697479,0.352272719,0.207100585,0.336633652,0.049019609,0.292397648,0.333333343,0.330188692,0.361344546,0.224299058,0.252173901,0.131944448,0.358333319,0.388888896,0.836734712,0.243243247,1,0.19847329,0.140000001
